,AAPL34.SA,ABEV3.SA,ALOS3.SA,AMZO34.SA,ATTB34.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BERK34.SA,BOAC34.SA,BOVA11.SA,BPAC11.SA,BRCR11.SA,BRFS3.SA,BRKM5.SA,CATP34.SA,COCA34.SA,CPFE3.SA,CYRE3.SA,DISB34.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GOAU4.SA,GGBR4.SA,GOGL34.SA,GSGI34.SA,HCTR11.SA,HGLG11.SA,HGRE11.SA,HSML11.SA,HUSC11.SA,HYPE3.SA,IRBR3.SA,ITLC34.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,JNJB34.SA,JPMC34.SA,KLBN11.SA,KNCR11.SA,KNIP11.SA,KNRI11.SA,KNHY11.SA,LREN3.SA,MCCI11.SA,M1TA34.SA,MCDC34.SA,MELI34.SA,MSCD34.SA,MSFT34.SA,MGLU3.SA,MULT3.SA,MXRF11.SA,NEOE3.SA,NFLX34.SA,NIKE34.SA,NVDC34.SA,NVHO11.SA,ORCL34.SA,PEPB34.SA,PETR4.SA,PFIZ34.SA,PRIO3.SA,PYPL34.SA,RADL3.SA,RAIL3.SA,RBRY11.SA,SANB11.SA,SBUB34.SA,SLCE3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TGAR11.SA,TIMS3.SA,TOTS3.SA,TSLA34.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VILG11.SA,VISA34.SA,VISC11.SA,VIVT3.SA,VGIR11.SA,WEGE3.SA,ZAMP3.SA
KNIP11.SA,-9.593503549065549e-06,1.5179879869675879e-05,2.6667099478577564e-05,-7.021201731803541e-06,-4.5256482543035176e-06,6.30412828405383e-05,9.397193624182143e-06,2.5625026439421147e-05,8.05304050426796e-06,9.209055789726486e-06,-2.5359783064195124e-06,3.4302577250181735e-05,-4.164724894507303e-06,5.849675918200652e-06,1.7475079265166545e-05,1.977709585347942e-05,1.1596388489905383e-05,2.2908136020161746e-05,4.7787018978413156e-05,-2.4090851399008457e-06,4.0868734602152434e-06,1.9942684768538686e-05,3.617176457269848e-05,1.1638182333432174e-05,3.518289807578307e-05,1.1252731467828368e-05,2.9858924460424534e-05,2.582414380395059e-05,1.5680035544424587e-05,2.1351439385009834e-05,2.7406877288574988e-05,3.1593817711152005e-05,2.667873117261627e-05,-1.6322713548343917e-06,1.2046413749179143e-05,1.339501887899391e-05,3.5066118114985064e-05,3.995111731155136e-05,3.13042127367025e-05,-1.941449493619493e-06,1.464517977176766e-05,2.5112325966165856e-05,-1.906789618424641e-06,7.412441956352864e-06,6.1237553959637725e-06,3.0627912737962844e-05,4.129605549008125e-05,-1.01246283395872e-05,7.387511246367738e-06,2.6033900282222526e-05,2.1194851391141162e-05,5.463503553583333e-05,2.102526457657528e-05,3.612574867587605e-05,2.639909417333777e-05,1.5143803795953256e-05,7.648839403966873e-07,9.806559725607281e-06,6.258190188359961e-07,5.927123533659502e-06,-1.0692962221492973e-05,3.222344082616567e-05,2.9631654338914552e-05,1.3062316702935988e-05,2.6442030541314847e-05,-3.371258055295019e-08,1.5926079232597137e-05,1.3292543702777784e-05,1.5102443990365275e-05,-1.4982455519373003e-05,-2.1380859483529868e-06,3.299405055449603e-05,-1.2542483134994145e-05,6.560106541101785e-05,-9.590420812173901e-06,1.3531843290505217e-05,1.6492488917221596e-05,-3.202244939202534e-06,8.84202740565275e-06,4.058086735395574e-06,6.726296158373018e-06,4.1692868198753666e-05,2.739763714509018e-05,7.994005429459128e-06,1.7467769049062477e-05,2.088458666515638e-05,3.589523074818823e-05,2.0089084377690412e-05,3.184440341714438e-05,4.0076152631181064e-05,1.0558215061882194e-05,2.560257917068872e-05,3.572072092438848e-05,5.571027788002269e-06,3.665273887669175e-05,7.357465464416241e-06,2.062718900222724e-05,1.7490079947480538e-05,4.1700360365680605e-05
KNRI11.SA,1.71746869648497e-05,4.9193971426777995e-05,0.00010049053685196219,-6.993390607583208e-06,1.694813449448591e-05,0.0001587820623173725,6.983519149676079e-05,8.894699260474163e-05,6.728145049100959e-05,6.887827780140249e-05,3.656184406651016e-05,5.645155271091729e-05,1.2086884929208176e-05,3.680797202318145e-05,6.280307830655185e-05,0.00010115030697305129,4.470093917918079e-05,6.477314999539978e-05,0.00012942492413622393,3.2720498269275323e-06,2.0161302331637612e-05,5.4275283239458124e-05,0.0001289528581379929,2.9870732226160087e-05,0.00010430209735974898,2.839628142881235e-05,9.057971257011647e-05,5.7693829142109536e-05,4.848817554623847e-05,9.932889945196081e-05,6.327074595462214e-05,8.440791460890091e-05,8.369036489021068e-05,9.046602060992201e-06,1.1673415783621025e-05,2.5249510745205723e-05,7.283405756016227e-05,8.374699895716865e-05,5.704259242789907e-05,1.256021014693625e-05,5.439120124567499e-05,9.3628843771179e-05,1.6092248848996223e-05,4.9785278221787126e-05,4.9377983645013896e-05,5.9672222523765304e-05,9.219236545219604e-05,-1.7427558796951297e-06,3.232567006564841e-05,3.655438015733533e-05,2.4878815156931882e-05,2.102526457657528e-05,0.00013137479429152355,3.6832711106662625e-05,8.746729075923881e-05,3.363259312673837e-05,7.398048202502422e-06,2.8134358259215593e-05,2.5563861404739648e-05,3.0102487987483505e-05,9.29723039298059e-06,0.00011504334334495018,8.53000611227475e-05,4.135625897185431e-05,5.462166390829371e-05,-1.1766533121538586e-05,2.4754486582517938e-05,3.31350376821612e-05,1.0473782815137375e-05,-2.0611878554194794e-05,-1.1266854634235555e-05,8.936866875252154e-05,-1.1235640788981786e-05,0.00015945675150262628,-1.1427889897969647e-05,3.211444415311144e-05,6.859466827398987e-05,1.2562917508256261e-05,6.289363239857446e-05,1.9211789517237757e-05,3.068002784252088e-05,0.00010692519028309921,3.557548922863697e-05,2.502708344013932e-05,3.691323455360357e-05,4.425435315325655e-05,8.148159576237756e-05,5.268275758578492e-05,0.00011426302740382334,0.00010045472233428894,5.783668163761693e-05,8.903480121277369e-05,7.712432560665349e-05,2.4617122575661747e-05,8.023041848812798e-05,2.2228872784953228e-05,5.3170510537113095e-05,5.2028052872554795e-05,0.0001243449519517585
KNHY11.SA,-1.555185844517618e-05,3.1107321974315975e-05,3.9271943220946e-05,-1.85947593343307e-05,9.34721167566952e-06,0.00010670760485537219,3.200237671991415e-05,4.087306112019687e-05,2.6133427914172075e-05,3.020366476088453e-05,3.920372834765561e-06,2.8699916658218817e-05,-2.159610766487388e-06,1.8996294668323e-05,3.316639786020093e-05,3.996274967671863e-05,2.8120982480314235e-05,3.69296539660029e-05,9.992295471061282e-05,-2.758515673764525e-06,9.600388964404611e-06,3.972616714719437e-05,6.104941913428788e-05,-2.1812912210620147e-06,5.5152206674458685e-05,2.2995158064305167e-05,5.6124708161763706e-05,3.23990430855875e-05,2.7602516921432827e-05,4.9090562248721735e-05,4.3045919468674517e-05,5.4261929009410904e-05,4.805471884297193e-05,6.103495941285898e-06,1.552294675451593e-05,3.144586863257454e-05,5.2181723708784246e-05,5.94389241341381e-05,5.336584246052367e-05,1.7615438068934894e-05,1.7340625310112348e-05,5.672124928677233e-05,-5.404741410806572e-06,2.2818549043391996e-05,2.146672776440342e-05,2.5482792592298963e-05,5.8626538168125614e-05,-1.5965892637916437e-05,1.42600641003344e-05,3.010865305488827e-05,3.112043549705429e-05,3.612574867587605e-05,3.6832711106662625e-05,0.00010103755821813423,5.871351948830809e-05,1.757122248159677e-05,4.9299159173274246e-08,1.6853445578447002e-05,1.93927115915841e-06,1.7039804193663292e-05,-8.521744278164053e-06,6.353430590153969e-05,4.1765942849786496e-05,2.3312318453022642e-05,3.559622911489972e-05,-1.41772161617355e-05,1.28813843753924e-05,1.707584387498271e-05,-1.133091685562664e-05,-2.9830947484023193e-05,-7.095892685332332e-06,4.003061756804089e-05,-2.1927036206819873e-05,9.145874563286527e-05,1.2544370586417224e-05,2.1143039126781026e-05,3.0274600233703763e-05,1.0831280239762275e-05,2.0493905084506916e-05,6.679230269830874e-06,2.040761593566864e-05,6.560000680256919e-05,2.579634804702359e-05,1.5710713111178323e-05,3.116265791514463e-05,2.615194986619582e-05,4.3811899938326806e-05,2.6214892441136697e-05,4.507402711917368e-05,7.474984891265191e-05,2.87672328435905e-05,4.757880875160149e-05,6.530368215650992e-05,1.085519153089365e-05,6.694902931900812e-05,1.008645525389546e-05,4.521894895509943e-05,3.519416368608985e-05,9.222235556415973e-05
LREN3.SA,3.772750016206399e-05,0.000286563557411034,0.0006696721717089543,-1.6531356701911123e-05,-2.076601871896805e-05,0.0009171927274902995,0.0005130714802853895,0.00043785634711257445,0.0004193034679763884,0.00042974949162831867,0.0002379777410731099,0.0002028152950895178,-2.4612342582143007e-05,0.00014362212549588995,0.00037313212265784924,0.0006065105151585311,9.887677102186141e-05,0.00043781704894450395,0.00046545023558974857,-3.1206982118667166e-05,-2.485613182238892e-05,0.00031142996720965287,0.000742738163225705,9.416602747324363e-05,0.0005586434670846389,0.0002338989558400655,0.0004978959862477542,0.0003648732223908936,0.00032935564884180237,0.0007366743603173044,0.0003953871500629025,0.0003228472503412465,0.00031330965384428487,4.0818253399665774e-05,9.046941511754027e-06,5.243286302612715e-05,0.00011185828511143171,0.0001258062832197186,8.645893565947738e-05,-5.832635773547683e-06,0.0003850747322274479,0.0004895839916299169,2.590420959879048e-06,0.0003391727711703348,0.00036140955328198184,0.0002522333474035012,0.00062286424365703,-7.892767149590327e-05,8.587143336978367e-05,0.00012250032224618196,2.9088537617583925e-05,2.639909417333777e-05,8.746729075923881e-05,5.871351948830809e-05,0.0009659018172866704,5.287416101389934e-05,3.917327287876696e-05,1.87702544829392e-05,0.0001822928134407697,5.082144458994894e-05,5.1738758598095275e-05,0.0007314227536516212,0.0006343428492081828,5.2468053320058505e-05,0.0003063620540173429,-5.225177140515691e-05,-2.5894549046257395e-06,0.00011853488814518794,3.4500350799733065e-05,-6.976421434932223e-05,-6.954308520920525e-05,0.00038657653550103427,-7.366953715202692e-05,0.00048324209376857243,2.1134509054621994e-05,0.0002586108908020285,0.0004298771091067658,6.521431271663217e-06,0.0003732293312777918,7.587283380883255e-05,0.00015001364280172545,0.0005532119366827731,4.67740917601432e-05,0.00017152477835721998,7.165356926230635e-05,0.0002975454329980259,0.00046090496805652057,0.00015794092761579098,0.0005736560296252041,0.0003879272437048076,0.00019329588701516836,0.0005560711899614841,9.94772092085674e-05,3.115640184320041e-05,0.00012289826439292997,0.00022592454996290826,6.025721735104977e-05,0.0002900347541344428,0.0006392335581520859
MCCI11.SA,7.863410008133006e-06,2.6515220452732945e-05,5.039135235327209e-05,-2.1827581127429194e-05,2.0331430182364735e-05,0.00012943720739818688,6.006852311457169e-05,7.586024187316255e-05,5.5639925260765324e-05,4.907958195102269e-05,3.748332824299399e-05,3.5499787103788172e-06,1.6596193226156675e-05,2.6956427891094993e-05,4.5662697393542516e-05,4.613867117341492e-05,3.481499533406171e-05,2.018339844012975e-05,9.297135116424406e-05,7.88448689559026e-06,7.751692650398054e-06,3.70376524483199e-05,7.20556320919905e-05,2.27897024843316e-05,7.359249454405077e-05,2.138006953385551e-05,8.606616411381867e-05,2.0755877665641166e-05,2.219298219046092e-05,5.9014599838184034e-05,3.912896720921972e-05,7.159246210897451e-05,6.615344946936505e-05,1.492312848218584e-06,3.064901334194634e-06,3.9571975550220674e-05,3.353197868097707e-05,3.953012151064281e-05,5.2840882929215914e-05,1.4860023387861699e-05,3.540380364197223e-05,7.459984029858085e-05,1.2980616532495e-05,3.6688700174911165e-05,3.492602399427551e-05,2.282401291740923e-05,5.2426070670963265e-05,5.434216579127324e-06,3.221752883420445e-05,1.1926365475155823e-05,1.9359086564879073e-05,1.5143803795953256e-05,3.363259312673837e-05,1.757122248159677e-05,5.287416101389934e-05,0.00012970589047799324,-8.170101425630925e-06,1.7424141533246875e-05,9.776721052517779e-06,2.1244085055487978e-05,2.9713490479444692e-06,6.147329639926827e-05,4.688444062378801e-05,2.861733068655867e-05,3.108964088184409e-05,-1.3805754701611622e-05,1.051563644321166e-05,3.919100490091896e-06,9.444636228472637e-07,-9.699501155863319e-06,-1.0008123575394002e-05,6.654429434541284e-05,-1.5605579909120733e-07,0.00013008940975564354,-8.584649661284629e-07,8.95298713715522e-06,1.5258209927348192e-05,2.5766080005512313e-05,4.949104228986859e-05,9.392713047829148e-06,2.520873551980574e-05,6.227852887962436e-05,1.1827779898813835e-05,1.5790906084665918e-05,3.2041256706594025e-05,1.6054042141125017e-05,7.90357254284968e-05,1.8184032702342374e-05,4.357323368532071e-05,9.953607015785083e-05,4.948349072247697e-05,7.465749115583245e-05,5.2536331833015e-05,1.2029649529300058e-05,6.44238723370362e-05,6.468638976185691e-06,4.2277628982690125e-05,2.9481579076326855e-05,7.549649414798457e-05
M1TA34.SA,0.000344656039383123,2.2042700211754054e-05,5.98523229580865e-05,0.00043060833387985694,0.00010090860139854604,7.939654953961745e-05,1.464676292112949e-05,2.188712511416272e-06,-1.5180248351463278e-05,-1.6813490188083717e-05,-5.088201078949881e-06,7.996724422551746e-05,0.0001418089388925705,0.0001744254098170369,4.104603867341492e-05,8.332081886695698e-05,-2.1845540467593733e-06,0.0001186764540492645,5.3316742670896395e-05,5.0259321046268374e-05,9.512762754905967e-05,-3.615430869921713e-05,2.52778887997233e-05,0.0002496121803164505,5.9012568987467416e-05,-4.076409069120488e-06,-4.550145726431912e-06,-2.5371473034489673e-06,-3.1459806317660043e-06,4.290195094855617e-05,3.67972720113461e-05,7.860438597933445e-05,8.407640070776908e-05,0.000364754140548135,0.00014040140218999335,1.7218947382011975e-05,2.3896608608326275e-05,2.1856297235867557e-05,2.4055409894085266e-06,2.3008804875103975e-05,3.685193294843342e-05,7.500046157928777e-05,0.0002833470247768345,-3.395698490430122e-06,-2.625621763084716e-06,9.215359458073378e-05,5.7006819285945126e-05,0.00012084474814964081,0.00017052182559912013,8.787554189742856e-05,-1.7938955722349006e-06,7.648839403966873e-07,7.398048202502422e-06,4.9299159173274246e-08,3.917327287876696e-05,-8.170101425630925e-06,0.0008112439349217418,0.00014052496384084904,0.0004521887948219658,0.00026642598786277426,0.0003470847525946725,0.0001337182235712012,2.094916729519432e-05,2.144218928961551e-06,1.0695896277963688e-05,0.00042566354027026067,0.0002289130752493695,0.0004818909748330329,2.8116353606915402e-05,0.00016893073051533954,0.00010448793964450553,3.8203758854589884e-05,0.00011519499448030894,5.530372971174404e-05,0.00042515657943142325,1.2416659154757689e-05,4.1178644633063784e-05,-3.0890268992641445e-06,-2.762621482172937e-06,0.00022592325776117907,2.480433259314976e-05,3.195316437371757e-05,0.0001141930103486195,-2.748523284048644e-06,2.1133434641361858e-05,4.569302712194739e-05,0.00012252074877588525,0.0004226276190147874,7.612322327635719e-05,7.90499504271481e-05,8.898870619243653e-05,3.858330438099944e-06,6.044225953670374e-06,0.00024514645053912376,1.067384317059438e-05,2.1428563648077172e-05,-5.316034896069103e-06,6.017792567080665e-05,5.0889408629107514e-05
MCDC34.SA,0.00015112203402944583,7.70279042581573e-06,2.734835928077458e-05,0.00010503309453819957,0.00012088002013517327,3.5990422649588544e-05,1.3733318265629854e-06,2.0917788395331814e-05,1.6579332882928265e-05,2.1924968449689307e-05,1.4054105142645783e-05,3.409519022618739e-05,0.0001361790382942352,0.0001669401243826606,2.162277228247255e-05,3.948341162083956e-05,2.332571506136244e-05,4.676857482509511e-05,7.446643896150831e-05,7.837585391440084e-05,0.0001296482183473926,-6.323961636001583e-06,7.30871616935367e-06,0.00014907170353167944,2.8916837391625367e-05,-9.867256070685475e-06,2.3918206798766486e-05,-9.308157944184939e-06,-5.309679250745857e-06,2.5157462668886672e-05,5.819157660391643e-06,4.749071997290738e-05,4.908127099594732e-05,0.00014680466963685028,0.00011902350184436629,1.1090521386747247e-05,3.824202489732395e-05,4.207546780950602e-05,2.8665654917935026e-05,1.04394915134389e-05,2.0747336538361597e-05,3.6888438459682105e-05,0.00013507583571085565,4.734237340437834e-06,9.54321412891943e-06,5.133480747732716e-05,1.3758912971438398e-05,0.00013177424621550724,0.00016269399581801648,4.773804189725576e-05,1.3598305705573771e-05,9.806559725607281e-06,2.8134358259215593e-05,1.6853445578447002e-05,1.87702544829392e-05,1.7424141533246875e-05,0.00014052496384084904,0.00027921293313703204,0.00011481811076174352,0.00018523600619944775,0.00014815319350650836,4.064644403933328e-05,2.5369691626060724e-05,1.5915767981464056e-05,5.814582435144225e-06,0.00011408241199446091,0.0001519215446834869,0.00019751860880653745,-5.770476592907958e-06,0.0001026477790599553,0.00011203355528341514,2.8513614224285792e-05,0.000113273864388267,7.320575111955722e-05,0.00014278468815792647,-2.7271680638212605e-06,3.6506556630437643e-06,1.4473794045402354e-05,2.063984002238482e-05,0.000179190842829908,6.934111084563988e-06,6.310580520480974e-06,7.794731651469192e-05,5.440249611491833e-06,2.6950803564729362e-05,1.722452843162855e-05,2.2293440645709064e-05,0.00017807305191721925,-4.7577615523992954e-06,3.67258648374058e-05,3.7494280621261394e-05,2.22125324852259e-06,5.059423622971803e-05,0.00016667321067386233,4.991224181516305e-05,-7.216443843859055e-06,3.289472569087144e-05,1.6822192293564792e-05,9.200615918014961e-06
MELI34.SA,0.00037460943031720605,7.906190208810783e-05,0.00015097551994251168,0.0004432396829496166,7.117228438058894e-05,0.0004024113177342596,0.00024567742232392494,7.629657553725135e-05,7.656590864351341e-05,7.112422729579233e-05,5.5456954685407265e-05,0.00021800105383574468,0.00012179291870744843,0.00022115004276012355,0.0001673310242703257,0.00026134425154183076,1.931238315021133e-05,0.00022071005762367227,0.00017315668637214374,6.0184423870413485e-05,4.064170643302078e-05,6.660549379915008e-05,0.00021841675462769971,0.0002775539246432962,0.0002475487975931444,5.741934942031011e-05,0.00012295085563775,6.26010226864581e-05,0.00010514814094187505,0.00021008895755665212,0.00015012092854650336,0.0002196987264865732,0.00022064359285611624,0.0003349571346785069,0.00016446053924637757,5.140202035220553e-05,4.661820539055876e-05,3.13553300937124e-05,2.9444067853481248e-05,2.1099232326474643e-05,0.00016203976670726365,0.00021879263990947842,0.00031241539177033186,7.486344328625828e-05,7.99046775391498e-05,0.00019594906160458353,0.00020514870439397476,8.037333046759788e-05,0.0001711034200897462,0.00016108545649815405,8.824029534915197e-06,6.258190188359961e-07,2.5563861404739648e-05,1.93927115915841e-06,0.0001822928134407697,9.776721052517779e-06,0.0004521887948219658,0.00011481811076174352,0.0013293433278681937,0.00024345636146984903,0.0003813054535138129,0.0005006633026064611,0.00012184304039591471,1.4042055088214532e-05,5.940839842627267e-05,0.0004822110128525753,0.00026422156490483225,0.0006076593403188846,3.941190303334079e-05,0.00011708821105258149,7.620432803782931e-05,0.000144757750420476,8.812198768829166e-05,0.0002871491113238164,0.0004751238903567932,0.00013991576912790674,0.0001569331058019537,4.7674467666731525e-07,6.550894967035282e-05,0.00023407282775561198,0.00011995294865002374,0.00024552142982790483,0.0001802208768448785,3.679109387512339e-05,4.498684295739622e-05,8.982570840372124e-05,0.0003123332938797217,0.0006437124429671176,0.00017759814143209686,0.00023187301274285208,0.00020541693197051553,0.00015968365649459586,2.3220956400613004e-05,0.0002422664747897033,4.132690063143307e-05,4.624237400558883e-05,-9.233756628275688e-06,0.0002328683067330586,0.00020973790659264372
MSCD34.SA,0.0002314622277165737,2.3297314441243958e-05,8.495668110722202e-05,0.00020956940067673582,0.00014083695946782456,0.00012800942809237,4.793717547151467e-05,5.3451640833268456e-05,7.186666047693982e-05,7.319540408788364e-05,2.8991712663192786e-05,4.325616511170501e-05,0.00018546931364049615,0.0002480925220370619,6.314699714473424e-05,0.00010123553164527342,2.001020640213706e-05,0.00010345005931472439,0.00014387289860935272,0.00014143264507551661,0.0001346195765486126,-5.729005083460203e-06,3.232720064092193e-05,0.0002595277465209241,7.327852023941925e-05,3.7091370201120606e-06,6.055869416139732e-05,3.1876080997887325e-06,1.5502052695641614e-05,4.561905284796403e-05,2.574324414226864e-05,0.00010752544424934682,0.00010663590761105421,0.00022863575040533882,0.00017677914039567358,2.029922823552203e-05,4.544618165005271e-05,4.4180814558277526e-05,2.7663741065907897e-05,1.7243901612022503e-05,5.964321704657833e-05,9.55400319436146e-05,0.00019677648997708052,4.7698990405381754e-05,5.847956822140171e-05,7.659073127708199e-05,5.958292427529145e-05,0.00014288130177062032,0.00023214023895786447,7.74233373960638e-05,6.565875456457042e-06,5.927123533659502e-06,3.0102487987483505e-05,1.7039804193663292e-05,5.082144458994894e-05,2.1244085055487978e-05,0.00026642598786277426,0.00018523600619944775,0.00024345636146984903,0.0004674030790432071,0.00022087478295513605,9.190417000452307e-05,6.823250528064196e-05,1.9174894863204614e-05,2.7401037987312244e-05,0.00017565623738986414,0.0002076393336486489,0.00031680131498226766,-3.50333815555028e-05,0.0001450355636672754,0.00011733321598389303,7.763735640007497e-05,0.00013210733779693248,0.00018691395180908948,0.00023477517134508921,-9.506291039977081e-06,3.398592881116893e-05,1.9151140991477208e-05,6.41228553891957e-05,0.00022251439422435343,1.3962990263410312e-05,5.471702345383741e-05,0.0001041102118606163,5.9471933171417685e-06,2.2123679584850926e-05,4.494637712014228e-05,7.901788313467243e-05,0.00028519340935884564,8.000940500512395e-06,0.00010940969554551777,9.389981645711382e-05,3.482556242272538e-05,3.767456072864761e-05,0.0003318426074871342,5.4099200530268855e-05,2.5749890109922317e-05,2.1621584389721085e-05,6.1201844472388e-05,6.274902739935852e-05
MSFT34.SA,0.0003580874505164427,4.008773130152718e-05,5.740017238913608e-05,0.00033804579027814125,0.00011898878459479467,4.7268462075163304e-05,5.5180657606772784e-05,2.160839636399606e-05,4.081141964564842e-05,4.2184792580336724e-05,4.0347202388473275e-05,0.00010016636859769114,0.00015637818448355735,0.00017397246481793799,6.170536178851483e-05,8.997984683965244e-05,1.094258500757153e-05,0.00011149168882524568,0.00012571825188936503,3.925571005772525e-05,0.00011554750204493293,-4.6863211345954795e-06,1.8712694978306352e-05,0.0002005913954381923,6.096402025505104e-05,3.868204174440655e-05,3.562953990629386e-05,2.1820549925636076e-05,3.206439477823101e-05,4.077536631267341e-05,5.436145536146165e-05,7.280466193595261e-05,7.725057510754005e-05,0.00033158446017006145,0.00010817670577895712,1.6079063870536264e-05,1.7810311237764728e-05,1.1820757589693655e-05,7.113227362225334e-06,-2.532358287170438e-05,8.182205531182934e-05,5.3260978510039416e-05,0.0002662633034273017,3.0605862380551704e-05,2.7324639806319464e-05,0.0001233864707431842,-5.157315269167066e-07,0.0001601594154492059,0.00018157880426465713,0.00010272530520071286,-3.7007576178463567e-06,-1.0692962221492973e-05,9.29723039298059e-06,-8.521744278164053e-06,5.1738758598095275e-05,2.9713490479444692e-06,0.0003470847525946725,0.00014815319350650836,0.0003813054535138129,0.00022087478295513605,0.0005018879730194877,0.0001296316316967162,4.043880082787573e-05,1.5763242122101832e-05,3.8165876268950885e-05,0.0002990214041826456,0.00020232326529600667,0.0004433035854289707,3.9594496586062805e-05,0.00017259423204189151,0.0001236161871222116,3.9982954599349896e-05,0.00016432019383101482,6.0385951416648954e-05,0.0002727256042106899,4.29562638502096e-05,9.334224274063041e-05,-3.546083235512174e-06,2.078301344045853e-05,0.0001741076135929775,2.856277897918171e-05,3.2040081067695774e-05,0.00011203506193349689,8.988826025073236e-06,1.818096033656658e-05,5.032012525522028e-05,0.00012094014866092632,0.00041976786238479225,6.893552648872175e-05,5.0432341275435735e-05,0.00010277848658356638,1.6386442140177266e-05,9.263200160153068e-06,0.00021947339101734245,2.3453803077534774e-05,4.572332113756132e-05,-6.925600672495289e-06,8.807573014516893e-05,2.426441815501328e-05
MGLU3.SA,0.00014896496242443127,0.0002699031639261901,0.0006658990728388083,5.882319098649877e-05,-3.815888648886136e-05,0.0010658846347616096,0.0006761110801798408,0.0004298010868050331,0.0003900858812573004,0.00039439146104799136,0.00022141589794256108,0.0003596108438610525,-3.1581657674000445e-05,0.00010689080204860964,0.0004533902757002943,0.0007263526148111181,0.00013281344496913732,0.0005631988606317563,0.00044088581385722333,-8.026703376920131e-05,-2.4574235577357815e-05,0.0003574946822129271,0.0008829969460158251,9.491143168358543e-05,0.0006769430281052418,0.00023050734815778593,0.000575723282684628,0.0003496439135990989,0.0003516794046797622,0.0008769581957394599,0.0004561773899477495,0.00041222051002572026,0.0003767853924699341,8.981487540631858e-05,-2.3259207225351776e-05,4.2228054294596444e-05,0.0001415003461268183,0.0001279852177723107,0.00010525143941921826,-1.7273689404791655e-05,0.0004196206606069935,0.0006991018123586901,0.00011233425309898369,0.00032567587823204984,0.0003227873525664609,0.0003564125809037209,0.0006825251636326274,-7.241063220263995e-05,5.1649170216139706e-05,0.0002008629749906021,4.806260366272629e-05,3.222344082616567e-05,0.00011504334334495018,6.353430590153969e-05,0.0007314227536516212,6.147329639926827e-05,0.0001337182235712012,4.064644403933328e-05,0.0005006633026064611,9.190417000452307e-05,0.0001296316316967162,0.002085322730523827,0.0005786591556362515,8.012915999312749e-05,0.000336382054761822,0.00010655408842092635,1.0590394305012178e-06,0.00028606914251332006,4.235418049524601e-05,-5.67475910913891e-05,-8.808926025811428e-05,0.0003765356690670896,-7.387944354021255e-05,0.0005931767925493228,0.00012765311340083612,0.00034669916203140946,0.0005109040266582748,5.1523083709471945e-05,0.00033848055360346905,0.00010502582323995814,0.000242245571530173,0.0006626619877810023,0.00014005082728329999,0.00018454996807151366,5.730665409588458e-05,0.0002726218777254351,0.0006545307527756065,0.00034304727140017254,0.0006462969473296497,0.0005052163399725973,0.00029378669449325585,0.0005838644452453363,0.00013727965829145664,4.8119674752875486e-05,0.00015002010101962168,0.00019956035252306867,7.351215438260374e-05,0.00040987985970554616,0.0007320846404403309
