Ticker,AAPL34.SA,ABEV3.SA,AMZO34.SA,ATTB34.SA,B1CS34.SA,BBAS3.SA,BBDC4.SA,BBSE3.SA,BCFF11.SA,BERK34.SA,BOAC34.SA,BOVA11.SA,BPAC11.SA,BRCR11.SA,COCA34.SA,CPFE3.SA,CPTS11.SA,DISB34.SA,EGIE3.SA,ELET3.SA,GOGL34.SA,GSGI34.SA,HCTR11.SA,HGLG11.SA,HGRE11.SA,HSML11.SA,HUSC11.SA,ITLC34.SA,ITSA4.SA,ITUB4.SA,JHSF3.SA,JNJB34.SA,JPMC34.SA,KLBN11.SA,KNCR11.SA,LREN3.SA,M1TA34.SA,MCDC34.SA,MELI34.SA,MGLU3.SA,MSCD34.SA,MSFT34.SA,NEOE3.SA,NFLX34.SA,NIKE34.SA,NVDC34.SA,NVHO11.SA,ORCL34.SA,PEPB34.SA,PETR4.SA,PFIZ34.SA,PRIO3.SA,PYPL34.SA,SANB11.SA,SBUB34.SA,STBP3.SA,SUZB3.SA,TOTS3.SA,TSLA34.SA,VALE3.SA,VILG11.SA,VISA34.SA,VISC11.SA,WEGE3.SA,ZAMP3.SA
ITLC34.SA,0.00021186080049107135,-4.268232033034728e-06,0.000253662261975415,0.00012429160687708098,9.684997064019957e-05,-3.801109316433256e-05,-3.3197090618346827e-06,-3.4628457377338864e-05,1.0194839943052956e-06,0.0001407327199894772,0.0001622407740288272,2.539398616841675e-06,-2.9840627873428294e-05,3.320679166121847e-06,9.461092584585262e-05,-5.322320995187527e-05,-4.966103804797769e-06,0.000177047701598392,-2.0123475354252058e-05,-5.1227630499605165e-05,0.00022249855619319985,0.00014649892817502437,-1.1667314941711997e-05,3.34797918487434e-06,8.289170274227342e-06,3.1071963442491746e-06,3.2633279068164753e-05,0.0005771585605221072,-1.4862059446198548e-05,-4.599551287922316e-06,-6.168456483290038e-05,8.498133148442581e-05,0.00015057852999639598,4.046024911992261e-05,6.051469715950506e-06,-4.62142140974556e-05,0.0002664453918613009,0.00010946353726770269,0.00025192798932239624,2.278377035348643e-05,0.00015909264588824564,0.0002163692905722021,-1.3711924630019866e-05,0.00024016238220342026,0.00020251395812839092,0.00030998605876563233,-1.5138579228066621e-05,0.0001493647277531503,8.93864271551973e-05,-2.9456014610158133e-05,0.00010086659635002223,4.729806683622805e-05,0.0002258759928947631,-1.8554616959679473e-05,0.00014813117698074833,-7.02289179921266e-05,6.913321549513334e-05,-1.2329260982193893e-06,0.00025478208378109507,5.7630443708880634e-05,-6.804865582707298e-06,0.00015061392484750453,-6.799810463503722e-06,-2.2507030841943827e-06,-3.468474777500085e-05
ITSA4.SA,-2.219164919089302e-05,0.00013437571985657794,-2.3658592615873423e-05,-2.4864302954625905e-05,5.737127274205766e-05,0.00020840390171807514,0.0002491715577837087,9.755782969431565e-05,3.17221436640551e-05,-1.9462915135632012e-05,3.589526314357738e-05,0.0001559000662642843,0.00020707082056051036,2.5379342936448545e-05,-3.356490027634642e-05,0.0001038205398682903,1.999630830655493e-05,5.362949061502729e-06,8.628028074673124e-05,0.00017724643207921414,-1.7830201013998124e-05,2.2951094673442582e-05,7.767769692814693e-06,1.2253298515522637e-05,1.3156147940243244e-05,1.2351482483625033e-05,-1.8557179680345929e-06,-1.4862059446198548e-05,0.00024361008654438294,0.00025423419553013526,0.0001929980493171262,-4.6992512793470806e-05,1.7366610777215347e-05,2.9686870135358003e-05,9.441936784565882e-06,0.00021527009864410844,-2.681103187299266e-05,-3.362063381383026e-05,3.954428520891144e-05,0.00021707608571699862,-1.125292276281904e-06,-2.9985956674078374e-05,9.872911458495488e-05,-1.1584717750497975e-05,-3.3096313271313034e-05,-8.627639553687262e-06,4.1833680809422275e-06,-2.5331262087894154e-05,-4.538900947533022e-05,0.00018293081829171446,-4.4697815027780816e-05,0.00011978879025090958,-1.3199623219374616e-06,0.00022552793448235285,-1.1356657029688323e-05,0.00014731913851434374,1.885506271962241e-05,0.00013212322288395402,2.267874628607771e-05,8.183503431404895e-05,3.5893602267339683e-06,-9.966160202303664e-06,1.555828958126045e-05,0.00010533130011350178,0.00018748027972084543
ITUB4.SA,-1.2494473829301685e-05,0.0001461120497370763,-1.7388154505607764e-05,-1.6884755177265264e-05,7.101921072522174e-05,0.0002326513719245802,0.00029667747458497377,0.00010504512158926396,3.154836691258189e-05,-4.5521387850552735e-06,5.1133157850156536e-05,0.00016847325694128646,0.0002092284222960212,2.6971626782444465e-05,-2.50795991140886e-05,0.0001041952412509767,2.507922120743446e-05,1.4949671927713336e-05,8.502073188233528e-05,0.0001807493400090448,-1.586080852717998e-05,3.7978084859344e-05,5.8922799779169055e-06,1.2199144207012713e-05,1.319750736076219e-05,1.4612368694265097e-05,-2.602620715689934e-06,-4.599551287922316e-06,0.00025423419553013526,0.000344050320204677,0.0001997386614476429,-3.9409751629415075e-05,3.462826153784671e-05,2.589382783714409e-05,1.5731723214698302e-05,0.0002320292062867077,-1.9882607013838425e-05,-2.689753531500066e-05,4.348200976862897e-05,0.000206079645831683,1.2027072364011026e-05,-2.9918754023827633e-05,9.275077932701464e-05,-1.8968815614480273e-05,-1.993714198907838e-05,-1.1442001432575644e-05,5.765118931903167e-06,-2.5579976325891935e-05,-3.386195401592812e-05,0.00019982305303290263,-3.847846365261177e-05,0.00012601520993536604,-2.727590411177325e-06,0.00025867914895579686,-2.2015263180926146e-06,0.00015686618488812963,2.4644254230679572e-05,0.00012694994057183234,1.9667106870005585e-05,9.256860989691467e-05,5.689979260192474e-06,1.918807438435428e-06,1.7203325487357696e-05,9.381203642475208e-05,0.00019056167145378367
JHSF3.SA,-5.50754136522795e-05,0.0001598501078673385,-1.7478301454434766e-05,-7.800587675702597e-05,5.6805531689505216e-06,0.00020871003193787904,0.0002053900612596551,0.00011202847258554773,4.087893571535259e-05,-7.46295338441055e-05,-8.52216538200725e-06,0.00020988340463890825,0.0003789226149055234,4.8624341565774166e-05,-6.29653995894224e-05,0.00019320660945090006,2.4113806928122406e-05,-1.6327608247456777e-05,0.0001272722174982557,0.000272592793063524,-5.95703639815415e-06,-3.09444006278154e-05,3.0491060831034725e-05,1.2992361156364914e-05,2.055267457029872e-05,3.2033481168586694e-05,4.2049434092889256e-05,-6.168456483290038e-05,0.0001929980493171262,0.0001997386614476429,0.0007079020100879565,-8.737156271062696e-05,-3.858485094152765e-05,3.808512937269113e-05,1.1309883803616888e-05,0.0004158909865591941,2.3054663264988884e-05,-6.12483696829061e-05,0.00014988487237249591,0.0004906676853780941,-8.030644034295327e-06,-2.3207063953998666e-05,0.00020919572171986767,-3.200586790494819e-05,-5.2808808145353066e-05,1.8938626507564202e-05,4.122013170963549e-05,-4.617144873113048e-05,-5.5871742799177704e-05,0.00018468188072668498,-8.649776057873467e-05,0.00016548099593229355,2.782677297038074e-05,0.0001789918916821549,-1.2734631241218395e-05,0.00035976089198469307,-1.940028139298567e-05,0.0002929413262206351,6.994164899298056e-05,4.082516889425704e-05,2.5572661948184453e-05,-4.456157594489314e-05,3.122742051728427e-05,0.00018948278413223545,0.0003622048623789131
JNJB34.SA,9.718326846695705e-05,-1.5000780268047824e-05,7.204299481629524e-05,0.00010519363165115863,3.507881339316055e-05,-6.74687227251061e-05,-4.5212932183916246e-05,-3.672762421456617e-05,-5.163659226519957e-07,0.00011733102967490661,9.824931638237868e-05,-5.737841520932445e-05,-9.665777909845892e-05,-9.424268317437162e-06,0.00011982340891420724,-5.579156357221032e-05,1.2018276570767996e-05,8.743454890882022e-05,-3.656744448961639e-05,-8.09169874907896e-05,9.308484788601108e-05,7.86424188886307e-05,-6.417741621241307e-06,-2.520450268954414e-06,-6.598931929770169e-06,-3.9170163348507126e-06,4.218464783529253e-06,8.498133148442581e-05,-4.6992512793470806e-05,-3.9409751629415075e-05,-8.737156271062696e-05,0.00022002371197473204,0.00010918844459377717,-1.0036788977079261e-05,-4.4801529299535005e-06,-0.00010286793631978663,8.752482688410276e-05,0.00011307863163944701,8.154271215404693e-06,-0.000143468518007078,0.00010060360493229001,9.941126549953824e-05,-4.466611239556315e-05,6.176724788339527e-05,9.270900082223877e-05,4.4321731504798613e-05,-1.4701183218220811e-05,9.903753215464218e-05,0.0001262337963076503,-7.693568383212039e-05,0.00014522619243774812,-6.99327060965058e-05,6.365354811680696e-05,-3.851109105583944e-05,9.222752901830911e-05,-0.00010536426120595136,2.538621452075212e-05,-8.259641490016672e-05,2.7826417149240485e-05,-3.3724847992716056e-05,1.5853551329626027e-06,0.00010898803566673655,-5.321878122265132e-06,-4.085978315697755e-05,-0.00011380094193567134
JPMC34.SA,0.00012148033279807889,1.3506549362808185e-05,0.00012478536868105387,0.00013413328502439635,0.00018572128186305673,5.561368569089706e-06,2.599352621367557e-05,-1.5524318011346083e-05,-2.2228721148281375e-06,0.0001690234632965635,0.00031534670669518754,-4.360124505471243e-06,-4.0999089811559636e-05,-6.34957569721043e-06,0.00011247980799221929,-6.069645139945158e-05,-1.5736060062244716e-06,0.00019356133707977205,-3.487312464701137e-05,-4.088482168057806e-05,0.00013744578718872272,0.0002519345182384112,-8.983146174861918e-06,4.285614494658518e-07,-1.1044545565332143e-06,-1.3872546600998414e-06,-1.189023906374492e-05,0.00015057852999639598,1.7366610777215347e-05,3.462826153784671e-05,-3.858485094152765e-05,0.00010918844459377717,0.0003427796281004161,3.6224666007572074e-05,1.489877934563072e-06,-3.142253617546984e-05,0.00014125261737825916,0.0001227947316456076,0.00010471670537536674,-9.852684916356459e-05,0.00018567065014192985,0.00012547531652182617,-2.4336520045460154e-05,0.00014414590990218326,0.000168928945302894,0.00017568539821371062,-4.4846743581007474e-05,0.00013197142944767877,8.822577841513888e-05,-4.138716223187714e-06,0.00011818478883876867,2.0940392284230852e-05,0.00012420267426137459,3.6701081375281486e-05,0.00014532015387185322,-8.599380787106478e-05,6.401919198821111e-05,-5.4438269694164526e-05,0.00014504611652025,3.966224638484445e-05,-8.395827520539633e-06,0.00017222142279252716,1.243579938944789e-06,-1.699942144863827e-05,-2.4506390209622405e-05
KLBN11.SA,4.150091158043228e-05,2.3125455224083045e-05,3.693267407764753e-05,7.60206272334743e-06,4.868977382548607e-05,2.7818373912276755e-05,3.2713919676538345e-05,2.6394337703324995e-05,1.2073767083073238e-05,1.6192650616625788e-05,4.8423759588155965e-05,6.451843564104275e-05,6.327281942204259e-05,1.6780436394883133e-05,1.0148128337199099e-05,2.722817529192994e-05,-2.033819270177752e-05,2.2335739874393125e-05,1.825795072935795e-05,2.0031093234335598e-05,2.7974433192107867e-05,2.9936993699006983e-05,9.522172460731624e-06,5.277860400002793e-06,1.1432823222189666e-05,8.506678621322964e-06,2.693001716950518e-05,4.046024911992261e-05,2.9686870135358003e-05,2.589382783714409e-05,3.808512937269113e-05,-1.0036788977079261e-05,3.6224666007572074e-05,0.00028613783341280524,-1.3330755867844907e-06,4.386274645655724e-05,3.955232300771201e-05,6.363354638984734e-06,6.51081380614536e-05,8.096855762682857e-05,3.722802167417208e-05,2.7936175952032815e-05,2.126389352059404e-05,5.550669962175736e-05,2.7498340063530832e-05,7.906551004042118e-05,1.5222709586492835e-05,3.1418296676690684e-05,1.4812306931114672e-07,3.161228757273572e-05,1.2649478428225667e-06,0.00010414883728625088,4.087761629948276e-05,2.457375358266215e-05,2.5633377917789846e-05,2.5917489374761735e-05,0.00024531190881385806,8.01382126469604e-05,7.790107976478505e-05,0.00010121117140780442,1.0431226831805198e-05,3.24696809381639e-05,5.541772531931171e-06,7.69770264464632e-05,6.358002853700735e-05
KNCR11.SA,-5.245087176723012e-06,6.096011709508319e-07,2.8771173852210275e-06,8.352441972467102e-06,4.345544569008659e-06,9.432975326675598e-06,8.032861177279477e-06,4.384012802904361e-06,5.659170502548299e-06,3.968534358958495e-07,-1.5725203735283634e-06,5.756851649713936e-06,1.1029813163745222e-05,7.665705341545703e-06,-2.800801678285854e-06,2.208135407898313e-06,2.8394069955461668e-06,5.7832819649914635e-06,1.573836649373037e-06,7.2847870896304765e-06,-2.135743744411282e-06,5.036795874980545e-06,2.6567942553075434e-06,4.022954292573099e-06,9.655021697313152e-06,6.373461396495638e-06,-9.334660900247233e-07,6.051469715950506e-06,9.441936784565882e-06,1.5731723214698302e-05,1.1309883803616888e-05,-4.4801529299535005e-06,1.489877934563072e-06,-1.3330755867844907e-06,3.0507087307651158e-05,9.700481094476749e-07,1.3475445209427e-06,1.5257687199542002e-06,1.0413037055489961e-05,1.2796684470841987e-05,3.6989160174923572e-06,-1.995752568086233e-06,2.528222891154729e-06,7.205214660934729e-06,-2.439624410671809e-06,-4.6082909507053015e-06,3.5769461209534343e-06,-6.527880223428982e-06,2.3119117553501548e-06,6.097773197075844e-06,-5.005145278017122e-06,-2.478808253833417e-06,-3.974771803081196e-06,5.100928338569764e-06,-1.1753716016771408e-06,4.874909159928584e-06,-8.23173304835327e-07,5.620387093598059e-06,8.964143489449827e-06,-2.617081216241388e-06,8.151060225295774e-06,2.5461082042257798e-06,7.927237286899836e-06,3.8060400304338674e-06,1.1624996177041005e-05
LREN3.SA,-4.637437443567918e-05,0.00017269670948758567,-1.3281873166209755e-05,-7.722647867329071e-05,5.554643980037293e-05,0.0002171134288684223,0.00024734200483755647,0.00013662905588417772,2.5305561254483555e-05,-7.67410326152609e-05,8.640811198568245e-06,0.00022358717210191377,0.0003833666584109934,5.244318904162484e-05,-6.422383550773326e-05,0.00019696054069274883,9.773987269373997e-06,3.1170112287512155e-05,0.00014302074278457112,0.000301133257451088,-1.8009091732664216e-05,-2.113316812055087e-05,1.1893213033608516e-05,9.537873555166592e-06,1.97916424265559e-05,2.2720510749616167e-05,2.373383027761499e-05,-4.62142140974556e-05,0.00021527009864410844,0.0002320292062867077,0.0004158909865591941,-0.00010286793631978663,-3.142253617546984e-05,4.386274645655724e-05,9.700481094476749e-07,0.0007774394492782689,-1.1769554045913525e-05,-6.718433304729836e-05,0.00013447434129290015,0.00059391879671774,-3.089623856271609e-05,-2.5469054211249167e-05,0.0001812358686548102,-3.027534929481533e-05,-4.6833984368898944e-05,3.893094220172361e-05,-1.2437839615386512e-05,-5.848853259726654e-05,-6.461145162174881e-05,0.00018004767336839156,-8.452592104598003e-05,0.00014424759351906947,-2.1397831328057848e-05,0.00020990893954684928,-2.8761099555325462e-06,0.0003429943574494691,-9.351582212112899e-06,0.0003208457346095728,3.080623535858449e-05,4.444101017678463e-05,1.827661133876478e-05,-3.9855921139789245e-05,1.8876524143021856e-05,0.00017004121353754204,0.0004533848956853953
M1TA34.SA,0.0002877213751998588,1.0479831531870847e-05,0.0004272925542639794,8.555266051099125e-05,7.854255880022558e-05,-2.73502244397339e-05,-4.7226623725716087e-05,-1.7425513932388654e-05,1.8450980159371873e-05,0.00012121153308727566,0.0001342707639277231,5.983881848215885e-06,2.5052290384367055e-05,-5.729191914660203e-06,7.976235037085262e-05,-5.6558192943928625e-05,1.1341844023071339e-05,0.00021856690717976402,-2.491277625780824e-05,-6.0812958698097776e-05,0.00034390557980152383,0.00013768487689995755,1.8697673919567016e-05,-1.1364410752230766e-06,-4.343938960320142e-06,6.321541460877437e-06,3.848887646830157e-05,0.0002664453918613009,-2.681103187299266e-05,-1.9882607013838425e-05,2.3054663264988884e-05,8.752482688410276e-05,0.00014125261737825916,3.955232300771201e-05,1.3475445209427e-06,-1.1769554045913525e-05,0.0008136051896337554,0.00011128370553623998,0.0004437060709683502,5.8641784150641016e-05,0.0002452740614255698,0.00032100477125159135,-7.157138507759619e-06,0.0004227308646259899,0.00023381612996840122,0.0004653672867453686,2.52015310631176e-06,0.0001755337926656247,9.448886872227866e-05,-3.6664425347129886e-05,9.167887113486292e-05,-1.3951792823909718e-05,0.00043694741598353796,-2.5266377204369128e-05,0.00021475149165182754,-2.9916539699659105e-05,6.806401925132356e-05,9.121475602429006e-05,0.00034038309899722956,3.949884622412154e-05,-2.2310931719135945e-06,0.00020992835413011896,-6.830535015556421e-06,2.6506071173205638e-05,1.5854790785949897e-05
MCDC34.SA,0.00011959084991702105,-1.4835648849711581e-05,9.969676828596526e-05,9.620999831267088e-05,5.426460324776534e-05,-4.53824176754363e-05,-2.6302120246570943e-05,-1.6388132388210928e-05,-7.94505773906407e-06,0.00011195865478488627,0.00011356271830481825,-3.4055471582073696e-05,-5.0182685202292165e-05,-4.891931474819543e-06,0.00011829651850702244,-4.610064841221e-05,-4.354496245743467e-06,0.00010972403789944095,-2.7666146198342392e-05,-4.68714633806035e-05,0.00011346181891287122,0.0001096869697896204,-3.3345275614642676e-06,-4.356644234038843e-06,4.1114662994770385e-07,-2.9976331145787958e-06,1.2375204398697975e-06,0.00010946353726770269,-3.362063381383026e-05,-2.689753531500066e-05,-6.12483696829061e-05,0.00011307863163944701,0.0001227947316456076,6.363354638984734e-06,1.5257687199542002e-06,-6.718433304729836e-05,0.00011128370553623998,0.00022193168516884665,7.917628740204098e-05,-5.679516642096884e-05,0.00013262442412004794,0.00012016873497727563,-2.52477842933325e-05,0.00011442213649768908,0.00013937700813653956,0.00013634256021083125,-1.0870266970551993e-06,0.0001156268405470383,0.00011378284385366006,-4.739128325772337e-05,9.233127089664357e-05,-4.219867192911117e-05,0.00010373251894303728,-2.614860535958316e-05,0.0001403896139850125,-6.977551369189616e-05,3.6358251145465786e-05,-3.8157135609099146e-05,8.433781586213415e-05,-1.99514106899627e-05,8.91941527325958e-06,0.00012085426042297122,4.2078541374356574e-07,-3.075991764138677e-05,-6.522340933503711e-05
MELI34.SA,0.0002718384170859514,5.472483700076812e-05,0.00043521312022502204,2.7160509630552325e-05,7.135331113635394e-05,7.072596816472923e-06,1.7594818148221488e-05,3.826213386073356e-05,-6.840515634163758e-06,7.241671631260479e-05,0.0001433035333629882,9.837916036138169e-05,0.00018980184314168442,1.0255968020573613e-05,1.6872806587784756e-05,2.3037364344083044e-05,-1.1463533357303552e-05,0.00023760874871703555,1.712179789411287e-05,4.6470162780883344e-05,0.00030014876415822213,0.00014354988948532107,3.42145366599652e-05,1.0261525058606743e-05,5.433350149810467e-06,1.9317427141554574e-05,4.858664585508166e-05,0.00025192798932239624,3.954428520891144e-05,4.348200976862897e-05,0.00014988487237249591,8.154271215404693e-06,0.00010471670537536674,6.51081380614536e-05,1.0413037055489961e-05,0.00013447434129290015,0.0004437060709683502,7.917628740204098e-05,0.0011998634632801363,0.0003855954828724972,0.00021089056404617805,0.0003105904145405902,2.449785226995317e-05,0.0004906070498622891,0.0002910886958374256,0.0005921268829203876,-1.5767864717225917e-05,0.00012585238515247618,5.150933214904178e-05,2.344283906283928e-06,4.099465406093924e-05,0.00011383775978438218,0.00045448597815733076,1.3546500586668434e-05,0.00023924035190852561,0.00018692268938663885,8.323574114226531e-05,0.000281829465912131,0.0005536166123225636,8.729107736535763e-05,1.3353728524805462e-05,0.0002024250368139042,1.4018312606936936e-05,0.00016884225472842487,0.00015326817824311113
MGLU3.SA,-5.588639214585628e-06,0.0001617651846338702,1.1886932671205591e-05,-0.00010740959257464474,4.425357315952096e-05,0.00021160115640200073,0.0002226481884048617,0.00011197460527765731,3.713736786574164e-05,-0.00010907951336838718,-4.145817384891117e-05,0.00028303359768959733,0.00046787332415579357,8.750950409549934e-05,-9.791388933072143e-05,0.0002244008517417844,-6.697983393495498e-05,-6.73379071009318e-06,0.00012905477247028584,0.00032392592264930144,-5.850568846636985e-07,-5.418744940804656e-05,-1.644574291804668e-05,4.6497707549148413e-05,3.2334914278686e-05,3.7185092477006003e-05,1.2356622391131876e-05,2.278377035348643e-05,0.00021707608571699862,0.000206079645831683,0.0004906676853780941,-0.000143468518007078,-9.852684916356459e-05,8.096855762682857e-05,1.2796684470841987e-05,0.00059391879671774,5.8641784150641016e-05,-5.679516642096884e-05,0.0003855954828724972,0.0020261026503069083,-3.1111937923531436e-06,-8.625588425069268e-06,0.00019493385933503816,7.643685044216215e-05,-4.1972241631226154e-05,0.00018112006035240222,-6.778173706445411e-06,-6.850810353512987e-05,-7.73302847558391e-05,0.0001564670688584613,-0.00013137154885747545,0.00024233253467615247,3.227441062932675e-05,0.00018276264994086217,2.991037406357364e-05,0.0004588296160662728,1.9904403641057022e-05,0.000493646200472845,0.000147775363386336,7.83710670194654e-05,5.250055059493982e-05,-4.1375523846352644e-05,1.893135342314226e-05,0.0002459956235289415,0.0005646407459538942
MSCD34.SA,0.0001806647334082765,-1.5325694844992615e-06,0.00020379996424249526,9.764708841477287e-05,0.0001225943223253802,-2.509958631680938e-05,1.308874916266369e-05,-6.092997336362758e-06,4.8246571417900564e-06,0.00015232931612873694,0.00018623637270405387,-6.578398545243514e-07,-7.078918801912921e-06,-4.748574042515938e-06,0.00010969619355625246,-5.659292857348148e-05,-4.2003867094527e-06,0.00020953959470040455,-2.306879517018644e-05,-2.424820032502765e-05,0.000197447936716409,0.00016384081279460257,6.649953704110547e-06,3.446161474820922e-06,3.676116570365835e-07,2.4503054751743835e-06,2.1736738552672188e-05,0.00015909264588824564,-1.125292276281904e-06,1.2027072364011026e-05,-8.030644034295327e-06,0.00010060360493229001,0.00018567065014192985,3.722802167417208e-05,3.6989160174923572e-06,-3.089623856271609e-05,0.0002452740614255698,0.00013262442412004794,0.00021089056404617805,-3.1111937923531436e-06,0.00042824136972174,0.00018940317679177248,-1.4571155484855644e-05,0.00019030123886296278,0.00021424544903618584,0.00026541927333611164,-3.315663080846219e-05,0.00016469182753790223,0.00010703631240130283,-2.381993939046044e-05,0.00010559649357253276,3.7461726317026386e-05,0.0002044722349082646,5.55414901979482e-06,0.0001825013030190023,-4.499204971011263e-05,6.699861470100476e-05,1.5421033934252503e-05,0.00018274246363788498,2.0241476852291565e-05,-7.232215684316416e-07,0.00027715889273152234,2.8727263460693933e-06,2.3019739252394957e-05,-1.664242964527282e-05
MSFT34.SA,0.00026023703193876594,-5.719745285922981e-06,0.00030751250139220593,8.100774316643974e-05,5.0709892588424266e-05,-5.34186258243054e-05,-3.0123253934180435e-05,-2.2408086964107678e-05,-1.2451928962780833e-05,0.00012741116196342262,0.00011377011909983933,-1.2039444987106104e-05,1.31527811233297e-06,-5.016212547250598e-06,0.00010056081458223605,-5.599324342114911e-05,-2.5743799104652346e-06,0.0001708075632255647,-1.2322370771948607e-05,-5.2981421163307896e-05,0.0002990781662003203,0.00010680093554894022,9.143790087688455e-06,-6.003366571756062e-06,3.5529707648166646e-06,5.935644964592248e-06,2.0940491517953457e-05,0.0002163692905722021,-2.9985956674078374e-05,-2.9918754023827633e-05,-2.3207063953998666e-05,9.941126549953824e-05,0.00012547531652182617,2.7936175952032815e-05,-1.995752568086233e-06,-2.5469054211249167e-05,0.00032100477125159135,0.00012016873497727563,0.0003105904145405902,-8.625588425069268e-06,0.00018940317679177248,0.000376068235340596,-1.4508484634110741e-05,0.00027518512046349503,0.00021359033001741904,0.0003952520745223507,-4.38413524711519e-06,0.0001835611191096826,0.00011517499433005492,-5.997666836074704e-05,0.00010068340512486192,-4.045217901297118e-05,0.00024978516967443236,-3.129375968797301e-05,0.00016564707880600116,-4.6604704910311366e-05,5.803878356380196e-05,5.353772222746254e-05,0.0002867985119075516,4.817099324776294e-06,-4.063457346136829e-06,0.00018024634250573366,-4.855449293570824e-06,1.96661575265353e-05,-2.5924881252477727e-05
NEOE3.SA,-2.549762645584831e-05,8.462082370789199e-05,-2.6756526823096374e-05,-4.4069045676714846e-05,2.120843775098784e-05,0.0001072129789621543,0.00010828402829479813,6.513283596963711e-05,2.457177200700668e-05,-3.6230155384189636e-05,-2.1145447401242832e-05,9.708462419151521e-05,0.00016469348665589922,2.2896021203391045e-05,-2.9110844476940823e-05,0.00014791394664372291,5.288355169835989e-06,-1.6080000298417932e-05,9.1358976254073e-05,0.0001719184933876339,-2.362352985483105e-05,-2.108714076382381e-05,1.8294179973293977e-05,1.1102753302014984e-05,1.0928890271294984e-05,6.8392507481881425e-06,1.7227477503505316e-05,-1.3711924630019866e-05,9.872911458495488e-05,9.275077932701464e-05,0.00020919572171986767,-4.466611239556315e-05,-2.4336520045460154e-05,2.126389352059404e-05,2.528222891154729e-06,0.0001812358686548102,-7.157138507759619e-06,-2.52477842933325e-05,2.449785226995317e-05,0.00019493385933503816,-1.4571155484855644e-05,-1.4508484634110741e-05,0.0002844196577791956,-1.8187720140653233e-05,-3.459999607639835e-05,2.3761284160478315e-05,1.4384795862456038e-05,-1.5157841418540619e-05,-1.783311399087086e-05,8.829713344887544e-05,-4.134925941875101e-05,6.299348271591895e-05,-9.277412978204378e-06,9.244936610272298e-05,-7.55795378810389e-06,0.00014921096819479432,-4.513463658268325e-06,0.00014676209786475866,-8.53098973033362e-06,1.8707433610130585e-05,8.72503489488094e-06,-2.415687488463018e-05,1.19805778915947e-05,9.941424942652714e-05,0.00015874993159072307
NFLX34.SA,0.00026047405875203965,-2.9985942654995766e-07,0.00035524908267693217,9.356392844814841e-05,8.872898361882281e-05,-3.1890847831007726e-05,-2.9931434213263413e-05,-3.181670738161484e-06,-1.4189129455176616e-06,0.0001133647161883341,0.00015636992531221534,9.558350582313214e-06,3.637067800702635e-05,-1.0314188735277176e-05,7.422975137547491e-05,-3.593123076762491e-05,5.542588860908601e-06,0.0002436190162373015,-2.1774977125328134e-05,-6.156386398707013e-05,0.00028828300137940794,0.00014060621223499072,-1.1790351882386421e-05,8.578907645265187e-06,1.8772819488133655e-05,-8.566020075274993e-07,8.428012913695085e-06,0.00024016238220342026,-1.1584717750497975e-05,-1.8968815614480273e-05,-3.200586790494819e-05,6.176724788339527e-05,0.00014414590990218326,5.550669962175736e-05,7.205214660934729e-06,-3.027534929481533e-05,0.0004227308646259899,0.00011442213649768908,0.0004906070498622891,7.643685044216215e-05,0.00019030123886296278,0.00027518512046349503,-1.8187720140653233e-05,0.0009405439266632831,0.0002504285088462869,0.00044065444129368374,-3.0158819727718672e-05,0.0001700286553387254,9.826893715050381e-05,-3.724411179676443e-05,9.125487223869333e-05,-4.328556258082845e-05,0.0003981120786839951,-2.016371684856467e-05,0.00020412581244465754,-2.132747466632612e-05,9.475733214980361e-05,0.00010348962513747977,0.00040300106522762435,3.352479898437818e-05,-4.914532165275965e-07,0.00017877108483811522,-7.848458809567482e-06,4.227121957747462e-05,-2.950564678466091e-05
NIKE34.SA,0.00020186546293329453,-1.1781108975443223e-05,0.00025199223946681203,0.00010688699790173612,9.511848818032084e-05,-3.743707134874866e-05,-4.896328408664663e-06,-9.971707623515502e-06,2.7345823911524704e-06,0.0001436692681826007,0.0001676096826081882,-6.021568105918689e-06,-1.2543050593915003e-05,-1.0911796804498158e-05,0.00010958332947733177,-6.0499441772057946e-05,-4.136895479357828e-06,0.0001964393561565381,-2.5063199263517034e-05,-5.946921939943464e-05,0.00021018816954296302,0.00018002913485382302,-3.5303819529813333e-06,-1.0903221668978123e-06,2.072802382021667e-06,-5.377465796179766e-07,2.6160235626495244e-05,0.00020251395812839092,-3.3096313271313034e-05,-1.993714198907838e-05,-5.2808808145353066e-05,9.270900082223877e-05,0.000168928945302894,2.7498340063530832e-05,-2.439624410671809e-06,-4.6833984368898944e-05,0.00023381612996840122,0.00013937700813653956,0.0002910886958374256,-4.1972241631226154e-05,0.00021424544903618584,0.00021359033001741904,-3.459999607639835e-05,0.0002504285088462869,0.0005465609278983292,0.00031579813066162,1.6873159884194015e-05,0.00015675597029586092,0.00010890090913595307,-3.231421131536006e-05,9.306649598132985e-05,3.727015260019676e-06,0.0002347089360876941,-1.9508556229105832e-05,0.00022869341136443473,-5.133671233893943e-05,6.278983628720287e-05,2.1696112254020163e-05,0.00022019482658664201,4.694602504186301e-05,-1.1285885348294142e-06,0.0001990986241722696,-1.7831345489891855e-05,2.6183790426664855e-06,-2.4251883352267864e-05
